LABEL,TRACK_INDEX,TRACK_ID,DIVISION_TIME_MEAN,DIVISION_TIME_STD,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Mean cell division time,Std cell division time,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,Mean div. time,Std div. time,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,(sec),(sec),,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_656,39,39,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,1.0824839696288109,1.122575968503952,0.5969079487808274,7.9634762701108395,45.153657350193065,0.0,14.888455690118693,14.888455690118693,14.888455690118693,14.888455690118693,NaN,0.7549999952316284,0.5969079487808274,0.5969079487808274,1.0,14.888455690118693,1.0,NaN
Track_657,40,40,NaN,NaN,11,0,0,0,0,0,0.40091998875141144,0.9622079730033875,1.363127961754799,7.745295896298975,26.789276709675583,48.875108545641986,0.0,25.08580737158504,42.60237638784883,2.708690698343142,29.915711950188932,13.769365863699171,0.89181818745353,10.05740160923595,7.745295896298975,0.7701090398126577,19.318807027856646,0.7701090398126577,13.101558622068474
Track_658,41,41,NaN,NaN,4,0,0,0,0,0,0.12027599662542343,1.0824839696288109,1.2027599662542343,6.715231618310587,22.737828061784693,14.181699914773017,0.0,55.85221275022292,71.5386457730044,42.801379093301755,53.216613384362596,14.54879417917786,0.9375,6.717680552268243,6.715231618310587,0.9996354494771519,55.831851796862594,0.9996354494771518,0.8423476497429586
Track_659,42,42,NaN,NaN,8,0,0,0,0,0,0.280643992125988,1.0423919707536697,1.3230359628796577,15.115786233563956,46.24942343019062,21.00262381467154,0.0,61.58912454864826,78.41869132550798,43.005646928487614,63.540600693118726,13.466487253540237,0.8249999955296516,17.284617784877337,15.115786233563956,0.8745224465876859,53.86107188347758,0.8745224465876859,6.936025219847992
Track_660,43,43,NaN,NaN,10,0,0,0,0,0,0.3608279898762703,0.9221159741282463,1.2829439640045166,17.52456516414934,51.08566994856291,21.575449225219657,0.0,51.2799251551608,65.30549758860147,26.438498081082276,51.83603465209873,11.81558457143303,0.9090000092983246,18.50323231474226,17.52456516414934,0.9471083141612411,48.567643464018964,0.9471083141612412,4.141316031790483
Track_661,44,44,NaN,NaN,6,0,0,0,0,0,0.20045999437570572,1.0423919707536697,1.2428519651293755,11.649810256006695,25.160597040968625,23.014837232415925,0.0,58.18145310571709,83.2935525125718,47.79704799942485,54.96985056513364,14.589053443478276,0.8833333452542623,11.663053762342432,11.649810256006695,0.9988644906723746,58.115387523020736,0.9988644906723744,1.9216894296723734
Track_662,45,45,NaN,NaN,14,0,0,0,0,0,0.5211959853768349,1.0423919707536697,1.5635879561305046,12.336786615464929,14.619122905250252,30.253302426819637,0.0,65.13232099081267,83.9487835246594,37.552081377675584,64.86917579385978,11.26526557481671,0.8878571476255145,33.94670421868692,14.240537026266555,0.363416328607058,23.670148968137564,0.3634163286070581,18.681653255533664
Track_663,46,46,NaN,NaN,12,0,0,0,0,0,0.4410119876265526,0.9221159741282463,1.363127961754799,14.719893135324245,43.69408613246444,35.41856545827147,0.0,59.018396421606994,99.55529285733199,40.83090866337109,57.64413190755734,15.575855521389453,0.8133333325386047,26.027820312424716,14.719893135324245,0.5655445964600238,33.37753518797543,0.5655445964600236,6.825272934143233
Track_664,47,47,NaN,NaN,6,0,0,0,0,0,0.20045999437570572,0.8820239752531052,1.0824839696288109,12.572392359289086,54.31458854141394,37.65293500696046,0.0,62.86575842750297,80.99998518832754,44.6096817321969,58.92404566381198,13.987889640901153,0.9516666630903879,12.602069580801718,12.572392359289086,0.9976450517653194,62.717712820672254,0.9976450517653193,1.9590648491978757
Track_665,48,48,NaN,NaN,5,0,0,0,0,0,0.16036799550056458,0.9221159741282463,1.0824839696288109,6.063532525575594,28.07758977437755,8.898207648034738,0.0,39.11667303514595,46.29538105914666,21.776015655675675,44.87737456433673,11.615921713791144,0.8480000019073486,6.273062445297341,6.063532525575594,0.9665984642192073,37.81011608113695,0.9665984642192071,6.297751294703616
Track_666,49,49,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,0.9221159741282463,0.9622079730033875,1.4431581106297149,39.48831672141009,7.071802791805656,0.0,35.996162604018686,35.996162604018686,35.996162604018686,35.996162604018686,NaN,0.6350000202655792,1.4431581106297149,1.4431581106297149,1.0,35.996162604018686,1.0,NaN
