NAME,ASSOCIATION,EXPERIMENT,IMAGE,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.width.mean,ZSCORE,
b6133,0,WT_swarmer,agar_4,(x=23.84 y=3.20),14,1,1.0151091,2.1563895,0.5182475,3.2662542,
b6134,0,WT_swarmer,agar_4,(x=23.51 y=38.53),14,1,0.32651094,1.0905682,0.3254342,3.0806768,
b6135,0,WT_swarmer,agar_4,(x=24.33 y=74.09),14,1,0.9184656,2.1996837,0.45966104,3.6237404,
b6136,0,WT_swarmer,agar_4,(x=24.29 y=50.24),14,1,0.6404492,1.6889222,0.41446912,2.8715749,
b6137,0,WT_swarmer,agar_4,(x=24.35 y=37.24),14,1,0.36238554,1.4405237,0.26942974,2.7794013,
b6138,0,WT_swarmer,agar_4,(x=24.24 y=66.28),14,1,0.8339547,1.669404,0.564191,3.60229,
b6140,0,WT_swarmer,agar_4,(x=25.32 y=64.97),14,1,0.74906564,2.1930952,0.36595377,3.5259972,
b6141,0,WT_swarmer,agar_4,(x=25.52 y=51.68),14,1,0.30188555,1.0141265,0.3286896,3.0272324,
b6142,0,WT_swarmer,agar_4,(x=25.93 y=55.53),14,1,0.5918602,1.8197987,0.35488012,3.2429247,
b6143,0,WT_swarmer,agar_4,(x=26.22 y=70.90),14,1,0.7254328,1.829238,0.43230382,3.4688394,
b6144,0,WT_swarmer,agar_4,(x=25.81 y=27.43),14,1,0.6282783,1.9036329,0.35774595,3.0582483,
b6145,0,WT_swarmer,agar_4,(x=26.15 y=50.01),14,1,0.74930197,1.946652,0.41450664,3.3616107,
b6146,0,WT_swarmer,agar_4,(x=26.31 y=11.56),14,1,0.67670196,2.1145496,0.34441805,3.0003712,
b6147,0,WT_swarmer,agar_4,(x=26.10 y=54.25),14,1,0.37481642,1.1827083,0.3549613,3.401653,
b6148,0,WT_swarmer,agar_4,(x=26.77 y=52.44),14,1,0.66479105,1.9766349,0.36212957,2.929986,
b6149,0,WT_swarmer,agar_4,(x=26.63 y=7.10),14,1,0.5196324,1.6266823,0.34913385,3.1805594,
b6150,0,WT_swarmer,agar_4,(x=27.74 y=47.57),14,1,0.7857438,2.1244981,0.39789912,3.4523618,
b6151,0,WT_swarmer,agar_4,(x=27.87 y=56.62),14,1,0.84529847,2.1190634,0.42960688,3.5859942,
b6152,0,WT_swarmer,agar_4,(x=27.84 y=14.99),14,1,0.8580602,2.0598812,0.4606551,3.1726553,
b6153,0,WT_swarmer,agar_4,(x=28.77 y=54.51),14,1,0.33828008,1.2486348,0.29130006,2.836952,
b6154,0,WT_swarmer,agar_4,(x=29.30 y=3.22),14,1,0.8942627,2.267312,0.42371854,3.1083488,
b6155,0,WT_swarmer,agar_4,(x=29.38 y=48.49),14,1,0.6890383,1.7484392,0.42761576,3.9877613,
b6156,0,WT_swarmer,agar_4,(x=29.39 y=6.79),14,1,0.72509605,2.0268393,0.38692656,3.2278101,
b6157,0,WT_swarmer,agar_4,(x=29.89 y=53.16),14,1,0.3143637,1.2275381,0.27780023,2.7985399,
b6158,0,WT_swarmer,agar_4,(x=30.11 y=15.62),14,1,0.7490893,1.8985342,0.4276885,3.289178,
b6159,0,WT_swarmer,agar_4,(x=29.95 y=49.85),14,1,0.3868219,1.1062334,0.39615193,3.4428666,
b6160,0,WT_swarmer,agar_4,(x=30.04 y=59.44),14,1,0.7613547,1.9369941,0.4360487,3.2537498,
b6161,0,WT_swarmer,agar_4,(x=30.97 y=73.18),14,1,0.8941711,2.103276,0.47044167,3.1702013,
b6162,0,WT_swarmer,agar_4,(x=30.97 y=50.48),14,1,0.49534377,1.285471,0.42755193,5.077878,
b6163,0,WT_swarmer,agar_4,(x=31.71 y=49.95),14,1,0.6648383,1.8056365,0.40145925,3.0958862,
b6164,0,WT_swarmer,agar_4,(x=31.33 y=51.99),14,1,0.33823282,1.0281112,0.3693738,2.4621708,
b6165,0,WT_swarmer,agar_4,(x=32.71 y=30.17),14,1,1.063382,2.2641861,0.51544636,3.4265783,
b6166,0,WT_swarmer,agar_4,(x=31.84 y=66.34),14,1,0.6887547,1.9030865,0.3922585,4.0662637,
b6167,0,WT_swarmer,agar_4,(x=33.48 y=51.92),14,1,0.7733602,1.9578671,0.42542505,3.1499333,
b6168,0,WT_swarmer,agar_4,(x=33.53 y=4.80),14,1,0.6888492,1.9443221,0.38153523,3.2921138,
b6169,0,WT_swarmer,agar_4,(x=34.16 y=16.70),14,1,0.88209474,2.304423,0.40940386,3.279054,
